"ID","Genes","Promoter","CpGs","Cytoscape_feature","final_feature"
"""1_228326248""","GJC2;GUK1;IBA57-AS1;IBA57",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""1_229759689""","TAF5L;URB2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""1_231759856""","DISC1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""1_246723963""","CNST;TFB2M",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""1_246948273""","KIF28P;RP11-439E19.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""1_247490987""","ZNF496",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_12083181""","UPF2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_17267901""","VIM-AS1;VIM",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_73527108""","C10orf54",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_75659404""","PLAU",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_81954077""","ANXA11;LINC00857",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_99180364""","AL355490.1;PGAM1;Y_RNA",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_102024928""","BLOC1S2;CWF19L1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_104180750""","CUEDC2;PSD",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_112255134""","DUSP5;RP11-525A16.4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_116577878""","FAM160B1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""10_126837057""","CTBP2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_388132""","ANO9;PKP3;SIGIRR",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_503750""","RNH1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_565318""","MIR210;MIR210HG;PHRF1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_631027""","DRD4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_1869237""","LSP1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_2914488""","SLC22A18AS;SLC22A18",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_3237645""","MRGPRG-AS1;MRGPRG",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_17399180""","KCNJ11;RP1-239B22.5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_18408536""","LDHA;MIR3159",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_47396637""","AC090559.2;SPI1",TRUE,TRUE,"Promoter_methylated","UP_network"
"""11_48028349""","AC103828.1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_57280663""","SLC43A1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_60865719""","CD5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_62295575""","AHNAK;RP11-864I4.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_62563770""","NXF1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_66478742""","C11orf80;RN7SL12P;SPTBN2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_67039530""","ADRBK1;ANKRD13D",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_67761593""","ALDH3B1;UNC93B1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_69060151""","MYEOV",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_93465316""","MIR1304;SNORA18;SNORA40;SNORA8;SNORD5;TAF1D",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_94275770""","FUT4;PIWIL4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_113744031""","USP28",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_113839777""","HTR3A",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_117855822""","IL10RA",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_122931372""","CLMP;HSPA8",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_124613597""","ESAM;RP11-677M14.2;RP11-677M14.3;VSIG2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""11_126167458""","DCPS;RP11-712L6.5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_6711205""","CHD4;LPAR5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_7041470""","ATN1;C12orf57;RNU7-1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_7053124""","C12orf57;PTPN6;U47924.31",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_12842027""","GPR19",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_27171342""","MED21",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_27396025""","STK38L",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_27931486""","KLHL42;RP11-860B13.1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_50098050""","FMNL3;TMBIM6",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_51714449""","BIN2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_53216944""","KRT78;KRT79;RP11-153F5.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_54017129""","ATF7;RP11-793H13.10",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_54654323""","RP11-968A15.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_56324082""","DGKA;WIBG",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_56725086""","IL23A;PAN2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_56855746""","GLS2;MIP;SPRYD4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_57587533""","LRP1;MIR1228",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_57868429""","ARHGAP9;MARS",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_69135642""","SLC35E3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_89741722""","DUSP6",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_107708860""","BTBD11",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_114399493""","RBM19",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_122236388""","AC084018.1;RHOF;SETD1B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_123258506""","CCDC62",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_123378517""","VPS37B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_123460861""","ABCB9;ARL6IP4;OGFOD2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""12_133407741""","CHFR;RNU6-327P",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""13_79974094""","RBM26-AS1;RBM26",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""13_80047113""","NDFIP2-AS1;NDFIP2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""13_114890850""","RASA3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""13_115046237""","UPF3A",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_23585914""","CEBPE",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_24513493""","LRRC16B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_24769128""","CIDEB;LTB4R2;LTB4R;NOP9",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_50153468""","POLE2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_50358189""","ARF6",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_64969844""","ZBTB1;ZBTB25",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_75592888""","NEK9;RP11-950C14.7",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_88469065""","GPR65",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_95999757""","GLRX5;SCARNA13",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_101904053""","RP11-1029J19.2;RP11-168L7.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""14_105761300""","BRF1;PACS2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_42184107""","RP11-23P13.6;RP11-23P13.7;SPTBN5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_48613315""","DUT;RP11-154J22.1;Y_RNA",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_60686604""","ANXA2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_66677467""","MAP2K1;TIPIN",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_72514578""","PKM",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_90711785""","SEMA4B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""15_93346888""","CTD-2313J17.1;FAM174B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_125724""","MPG;RHBDF1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_764026""","METRN",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_1810189""","EME2;MAPK8IP3;MRPS34;NME3;NUBP2;SPSB3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_4738005""","ANKS3;NUDT16L1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_11676208""","LITAF",TRUE,TRUE,"Promoter_methylated","UP_network"
"""16_11835975""","TXNDC11",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_28514982""","IL27",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_29039341""","CTB-134H23.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_31123572""","KAT8;RP11-196G11.4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_50723775""","NOD2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_56703011""","MT1H",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_66612840""","CMTM2;RP11-403P17.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_67515357""","AGRP",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_67559339""","FAM65A",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_68110224""","DUS2;RP11-67A1.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_68570939""","ZFP90",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_81036170""","CENPN;CMC2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_81475083""","CMIP",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_87415773""","FBXO31;MAP1LC3B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_88764603""","CTU2;MIR4722;PIEZO1;RNF166;RP5-1142A6.9",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_88854751""","AC092384.1;APRT;CDT1;GALNS",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""16_89154236""","ACSF3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_294770""","FAM101B;RP5-1029F21.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_1354524""","CRK;MYO1C",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_2237418""","SGSM2;TSR1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_2608661""","CLUH;RP11-74E22.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_2647080""","hsa-mir-1253;MIR1253;RP11-74E22.4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_6920166""","MIR497HG;RP11-589P10.7",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_7011836""","ASGR2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_7477838""","AC113189.5;CD68;EIF4A1;MPDU1;SNORA48;SNORA67;SNORD10",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_8298643""","RNF222",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_8866972""","CTB-41I6.1;CTB-41I6.2;PIK3R5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_13971406""","COX10-AS1;COX10",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_16342048""","FAM211A-AS1;FAM211A;RP11-138I1.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_27368987""","PIPOX",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_29156673""","ATAD5;CTD-2349P21.1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_33774280""","RP11-1094M14.7;SLFN13",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_41857610""","C17orf105",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_42336494""","SLC4A1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_43199789""","ACBD4;HEXIM1;PLCD3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_43236773""","AC002117.1;HEXIM2;RP13-890H12.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_43490729""","AC091132.2;ARHGAP27",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_47286829""","ABI3;GNGT2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_48473982""","LRRC59",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_48579141""","MYCBPAP;RP11-94C24.6",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_56062994""","VEZF1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_61763902""","LIMD2;MAP3K3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_62070217""","C17orf72;RP11-214C8.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_73861050""","RP11-552F3.9;TRIM47",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_74097321""","EXOC7",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_76109910""","TMC6;TMC8",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_78997936""","BAIAP2-AS1;BAIAP2;CTD-2561B21.10",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_79483447""","ACTG1;FSCN2;RP13-766D20.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_79874964""","AC137723.5;MAFG-AS1;MAFG;MYADML2;PYCR1;RP11-498C9.12;RP11-498C9.13;SIRT7",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""17_80264557""","CD7;SECTM1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""18_11970868""","IMPA2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""18_21714641""","CABYR",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""18_48402434""","ME2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""18_72162045""","CNDP2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_542386""","GZMM",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_1232134""","AC004221.2;ATP5D;C19orf26;CIRBP;MIDN",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_2299803""","LINGO3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_4061869""","CTD-2622I13.3;ZBTB7A",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_4151586""","ANKRD24;CREB3L3;SIRT6",TRUE,TRUE,"Promoter_methylated","UP_network"
"""19_4529824""","CTB-50L17.14;LRG1;PLIN5;RN7SL121P;SEMA6B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_10215285""","EIF3G;P2RY11;PPAN;PPAN-P2RY11;SNORD105B;SNORD105",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_10516027""","CDC37;PDE4A",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_10649808""","ATG4D",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_11685539""","ACP5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_15489199""","AC005785.2;AKAP8",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_17953733""","JAK3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_18169849""","IL12RB1;MAST3",TRUE,TRUE,"Promoter_methylated","UP_network"
"""19_18279845""","IFI30",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_19731456""","ATP13A1;GMIP;LPAR2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_35751275""","AD000684.2;LSR;USF2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_36099660""","AC002115.9;HAUS5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_36389676""","HCST;NFKBID",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_42890785""","CNFN",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_45432549""","APOC2;APOC4-APOC2;APOC4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_47723872""","BBC3;CCDC9;MIR3191",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_47920757""","MEIS3;SLC8A2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_50867061""","CTB-191K22.6;NAPSA;NR1H2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_50914772""","CTD-2545M3.6;MYBPC2;POLD1;SPIB",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_51617905""","SIGLEC18P;SIGLEC9",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_55040043""","KIR3DX1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_55687349""","SYT5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""19_56158633""","CCDC106;U2AF2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_10949502""","PDIA6;RNU7-176P",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_15828658""","AC008271.1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_24229593""","MFSD2B",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_27847776""","CCDC121;GPN1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_28110896""","BRE;RBKS;RP11-674I16.1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_32581582""","BIRC6",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_38973630""","GEMIN6;SRSF7",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_61401297""","AHSA2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_106358143""","NCK2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_119690697""","MARCO",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_128050745""","ERCC3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_152113602""","RBM43",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_191207572""","HIBCH;INPP1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_208887211""","PLEKHM3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_209222656""","AC012362.3;PTH2R",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_216940809""","PECR;TMEM169",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_219028060""","CXCR1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_220107051""","GLB1L;STK16",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_231086137""","SP110;SP140",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""2_239002438""","ESPNL",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_4794782""","RASSF2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_23063909""","CD93",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_31167858""","C20orf112;RP11-410N8.1;RP11-410N8.4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_35200128""","RP5-977B1.7;TGIF2-C20orf24;TGIF2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_35272753""","SLA2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_44041084""","PIGT",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_44517051""","CTSA;NEURL2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_44537996""","PLTP",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_49544877""","ADNP;AL034553.1;RP5-914P20.5",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_55957140""","RBM38;RP4-800J21.3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_60756847""","MTG2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_62186341""","HELZ2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""20_62251656""","CTD-3184A7.4;GMEB2;RTEL1;RTEL1-TNFRSF6B;STMN3",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_30444293""","CCT8;MAP3K7CL",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_40719555""","HMGN1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_44584505""","CRYAA",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_45552223""","C21orf33",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_46318593""","ITGB2-AS1;ITGB2;LL21NC02-1C16.1;LL21NC02-1C16.2",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""21_46961624""","SLC19A1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""22_32651093""","SLC5A4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""22_35694200""","RP3-510H16.3;TOM1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""22_37902960""","CARD10",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""22_46460566""","RP6-109B7.4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""22_50214277""","BRD1;RP11-494O16.3;RP3-522J7.6;ZBED4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_5018512""","BHLHE40-AS1;BHLHE40",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_9925635""","IL17RE;JAGN1",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_13514726""","HDAC11-AS1;HDAC11",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_38022637""","VILL",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_49309938""","C3orf62;MIR4271;USP4",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_52277039""","PPM1M",TRUE,TRUE,"Promoter_methylated","Not_in_network"
"""3_97690466""","MINA",TRUE,TRUE,"Promoter_methylated","Not_in_network"
